name,value
maenner,167.84109882212766
frauen,182.2115249396604
maenner,190.40474140239638
frauen,162.6574010164575
maenner,182.65197950698624
frauen,142.0761531727677
maenner,164.32390513858837
frauen,174.31837669447356
maenner,179.23786899686905
frauen,186.5691496802386
maenner,182.22798250402266
frauen,189.63956813296275
maenner,164.10895234692583
frauen,155.98254583988572
maenner,210.46013756946107
frauen,121.41408911453027
maenner,198.47240366526393
frauen,173.40473063707776
maenner,172.2777372998869
frauen,133.40506407144767
maenner,185.7537480218818
frauen,154.24448248842666
maenner,204.98540564099392
frauen,213.43113807189167
maenner,176.78777045607407
frauen,176.5934147155466
maenner,176.53172328719708
frauen,176.6018245471299
maenner,141.9954156057954
frauen,156.2180090022918
maenner,177.15727238630046
frauen,148.9977009238707
maenner,178.49929252353482
frauen,149.20444044437346
maenner,156.13345371120943
frauen,164.1046360132356
maenner,177.4828547063804
frauen,194.49971039733322
maenner,161.06006097033958
frauen,141.6323433338515
maenner,189.80869487257377
frauen,165.1691428828058
maenner,177.49051118875113
frauen,143.19824674992503
maenner,174.0515807349665
frauen,159.22869856048501
maenner,184.49853292122742
frauen,153.8796516115563
maenner,159.78121324996255
frauen,160.31609835270675
maenner,170.6128304472105
frauen,153.26470245146734
maenner,183.21949495352024
frauen,168.52186002544414
maenner,164.28482743793714
frauen,164.7326997354339
maenner,185.34151087285014
frauen,169.024954104575
maenner,163.8944048379148
frauen,168.2617543285638
maenner,177.89485139880745
frauen,188.845754598823
maenner,187.84817465897152
frauen,162.81197295594927
maenner,153.28561987392007
frauen,160.35056215155063
maenner,188.35472657337073
frauen,155.20469878218663
maenner,196.88964650211045
frauen,182.82898610636013
maenner,173.1579705526667
frauen,159.1982144809487
maenner,162.58125064372962
frauen,128.8989837990943
maenner,167.56540138812187
frauen,161.42664395028893
maenner,187.2934191018401
frauen,129.67615713605022
maenner,166.91696646648433
frauen,164.20147731587286
maenner,133.57078263838324
frauen,140.78776665371282
maenner,208.0708228691739
frauen,179.79344771968493
maenner,212.02726190801394
frauen,155.06911980877084
maenner,136.2530378717373
frauen,177.05604831389076
maenner,152.41330723307792
frauen,164.1545894130946
maenner,164.71056646070073
frauen,172.36989154545532
maenner,192.23587012121547
frauen,163.89123727119778
maenner,188.18007902927076
frauen,145.33011278039697
maenner,147.45013802356848
frauen,181.00984653814203
maenner,169.4230402483504
frauen,174.52380786137576
maenner,195.85651992453225
frauen,173.31789676713834
maenner,180.600920809392
frauen,160.24768562804763
maenner,183.52942185597186
frauen,185.76288106401782
maenner,180.8296993007806
frauen,171.15405982919802
maenner,208.35624602420114
frauen,160.79567076150525
maenner,171.68805124659468
frauen,200.43408177769112
maenner,214.61876851344155
frauen,124.4718387705034
maenner,159.05251124648794
frauen,143.9240274792298
maenner,149.2266482253609
frauen,153.0456197596525
maenner,165.58037935814528
frauen,181.28589502654359
maenner,162.4629298657993
frauen,181.85746779667232
maenner,169.40738590882475
frauen,193.7877103349669
maenner,172.88010824466537
frauen,184.46929121051483
maenner,151.6241301053444
frauen,125.95681487483806
maenner,165.174654584492
frauen,169.36170051252768
maenner,225.49979562653454
frauen,188.29718307763747
maenner,189.19207345004853
frauen,199.54018083132036
maenner,172.9767671086356
frauen,167.53966265775998
maenner,217.07079703040358
frauen,176.34526591806934
maenner,196.44947549937902
frauen,170.0554252612816
maenner,198.41517978750076
frauen,178.5500614488565
maenner,177.20379296174613
frauen,155.72693288939413
maenner,179.40353302243628
frauen,170.61386209430555
maenner,197.85135429512235
frauen,172.56397353080723
maenner,160.7442892395742
frauen,162.7358110249316
maenner,171.7777825992219
frauen,178.23461686178536
maenner,181.66076689351988
frauen,149.54903467436174
maenner,173.0838620984433
frauen,171.75483313468365
maenner,181.5586263865609
frauen,189.23575836904814
maenner,206.07202751290953
frauen,148.73868034676022
maenner,210.65561622999692
frauen,157.29375458380306
maenner,161.25932526736204
frauen,149.69238439806844
maenner,178.626138264608
frauen,149.5251220868999
maenner,166.5775140007015
frauen,181.61828392728918
maenner,179.0868947837432
frauen,179.7661581494652
maenner,174.2690493200638
frauen,166.6947232319954
maenner,193.66058972297893
frauen,195.06637460351178
maenner,179.9502151140131
frauen,168.6165012185773
maenner,186.91361541785406
frauen,158.27481441413568
maenner,184.69648130735956
frauen,148.39101859848816
maenner,148.09895956303706
frauen,153.01347669827217
maenner,188.28548483862517
frauen,206.1740613355111
maenner,180.32971646163435
frauen,198.6090583144633
maenner,167.63360355950303
frauen,167.34415398050612
maenner,147.98650003589725
frauen,165.46719914854253
maenner,162.13755688251246
frauen,156.63127324036458
maenner,158.48093063902104
frauen,198.9365782004119
maenner,199.79365890519648
frauen,151.81517361186118
maenner,191.2536184460096
frauen,161.46569458056018
maenner,191.9584447633334
frauen,165.82536693780614
maenner,180.85377452821268
frauen,205.74226582753312
maenner,172.60668687390992
frauen,139.55800182650526
maenner,163.57037150595266
frauen,171.5656912471075
maenner,172.41229680378217
frauen,166.8944861342167
maenner,206.82824825634393
frauen,160.51937064658662
maenner,184.78642875646264
frauen,171.65860436510116
maenner,173.99369154239855
frauen,143.55459264976795
maenner,173.92202387980308
frauen,139.14894787367976
maenner,176.7293146326864
frauen,189.75589381090828
maenner,201.77855153151026
frauen,146.87535058108028
maenner,170.54699990975257
frauen,188.51255496120908
maenner,163.26972370270343
frauen,150.6700410961701
maenner,181.30840469798235
frauen,170.53414287332276
maenner,184.57914535346993
frauen,146.77933022161196
maenner,195.00655371416102
frauen,143.56252068854775
maenner,163.35586277128115
frauen,159.37123220690685
maenner,185.5830292459466
frauen,146.00288622160323
maenner,175.11630770539887
frauen,160.5666598634419
maenner,164.30266547253044
frauen,154.47161190610007
maenner,157.27001330776156
frauen,166.96261005325945
maenner,150.982910972778
frauen,167.77102479798566
maenner,177.32866785044678
frauen,172.2798022170374
maenner,164.37164001526548
frauen,197.5781588938242
maenner,171.99275334509588
frauen,149.1612985712385
maenner,168.22689500452933
frauen,197.89128905502065
maenner,215.60958081530023
frauen,147.690944023111
maenner,208.08085071794443
frauen,154.510526646098
maenner,164.48879473347486
frauen,149.38033222037146
maenner,216.05683615802337
frauen,159.51981177620365
maenner,157.9997903633931
frauen,169.90107072606602
maenner,200.33120071462153
frauen,133.42357145038906
maenner,183.14678987504135
frauen,163.16734709891878
maenner,165.70698266778734
frauen,180.00576621196987
maenner,161.41147287718388
frauen,144.94591357813107
maenner,195.13798513103234
frauen,182.5191171490014
maenner,195.20113368691037
frauen,141.7826604476987
maenner,159.78874701162388
frauen,158.29775174859589
maenner,192.20228400931163
frauen,174.64755156231305
maenner,192.24764862724794
frauen,199.75331151389457
maenner,163.141811143593
frauen,166.30331124963033
maenner,137.47299697693398
frauen,175.37534298024167
maenner,174.64548128599375
frauen,143.57956625186293
maenner,170.26168645409882
frauen,186.61164345806404
maenner,167.65838903151797
frauen,170.6099651955971
maenner,204.50066285013216
frauen,158.5545299715357
maenner,178.05906778830362
frauen,120.52954944460468
maenner,185.88607440517177
frauen,146.59418181530407
maenner,178.32534286956658
frauen,152.85354385086467
maenner,204.7457628519908
frauen,170.20050663503253
maenner,189.9005351307135
frauen,154.1844745085345
maenner,188.44336909356946
frauen,179.13764123655173
maenner,150.19798334064075
frauen,150.89501068114774
maenner,183.93636534290442
frauen,153.29187813186317
maenner,192.70396432135453
frauen,157.58783663504036
maenner,176.16792324903565
frauen,155.710718615531
maenner,219.01615176358462
frauen,195.01302690951437
maenner,187.73810693318384
frauen,148.83586250057607
maenner,158.83142389640602
frauen,191.82903546484724
maenner,194.0407199632505
frauen,170.74902703200462
maenner,180.20706987112152
frauen,147.1506175599323
maenner,171.82834298070665
frauen,155.41490478304928
maenner,178.34658927526635
frauen,168.97158204447314
maenner,182.7913339530937
frauen,136.69024357929436
maenner,181.92646903514847
frauen,149.22490370461264
maenner,178.929621479172
frauen,121.71873614023141
maenner,176.65313977654918
frauen,197.5311110072366
maenner,191.39231495778196
frauen,173.8166334948123
maenner,209.21538141744117
frauen,138.65509779114424
maenner,173.2132579758197
frauen,161.43100757962162
maenner,179.425268966178
frauen,145.18845694577175
maenner,187.35294207016048
frauen,170.09780931967654
maenner,178.82861060420842
frauen,154.09259592889885
maenner,168.8605159894179
frauen,148.51738115371012
maenner,191.56445618489934
frauen,189.37235586943092
maenner,208.27867880995052
frauen,173.42925826777412
maenner,194.20868744191247
frauen,151.23763614080332
maenner,187.59564797258858
frauen,166.2294985392526
maenner,154.65088833965885
frauen,162.0808964400814
maenner,174.07042982714518
frauen,194.02475770135015
maenner,151.77935691634056
frauen,154.55703832635737
maenner,178.5405753477468
frauen,165.91640978073653
maenner,155.3083828405886
frauen,150.83206457229704
maenner,199.90577573850902
frauen,173.24678708482503
maenner,185.3709533315539
frauen,174.2066627894994
maenner,168.95525239448284
frauen,172.40825161571803
maenner,202.50416565549747
frauen,147.02302799363977
maenner,171.44340454715262
frauen,155.75815869367338
maenner,156.9379598139199
frauen,144.776578920882
maenner,178.10683532428516
frauen,175.58170642857235
maenner,191.15363635842493
frauen,168.97799526314705
maenner,151.21510564434908
frauen,167.51287966766506
maenner,162.1247624685489
frauen,164.7643088044625
maenner,197.95697450915148
frauen,194.75719676257728
maenner,166.89416211726757
frauen,164.65550559969822
maenner,207.07883141730312
frauen,122.7879296961527
maenner,194.31030279166123
frauen,165.95346078953935
maenner,182.68841203732927
frauen,168.86903034787716
maenner,170.69213276955665
frauen,179.85940298665085
maenner,162.2285549252284
frauen,154.69116878879674
maenner,179.8201564960221
frauen,143.59897905720993
maenner,181.36792205457002
frauen,158.96286244219974
maenner,186.46137776736242
frauen,160.8828952120668
maenner,187.0475737137129
frauen,184.8342411858099
maenner,197.8493649289072
frauen,149.86651308858376
maenner,186.79558051572454
frauen,167.28748323575874
maenner,154.63040780019148
frauen,160.57405712511988
maenner,166.3802800245553
frauen,191.89156565056044
maenner,197.203260715703
frauen,175.58662035217614
maenner,165.44694469733398
frauen,139.21319991530098
maenner,190.7178496006587
frauen,141.2584634586799
maenner,171.22551298529217
frauen,149.78051362581334
maenner,201.1644071217038
frauen,158.69167931631063
maenner,175.45267124624317
frauen,158.73830769548823
maenner,175.2751535553093
frauen,174.4602956242557
maenner,169.64650233860488
frauen,183.14170956216986
maenner,154.08121506278235
frauen,141.74512202687868
maenner,178.9769154746526
frauen,158.06939158961524
maenner,179.3807147408227
frauen,134.88889956721843
maenner,214.25989387377012
frauen,167.51954446765728
maenner,152.4761499361453
frauen,153.59875817217915
maenner,164.59628179723032
frauen,172.93916099255173
maenner,121.24401740088175
frauen,147.90210117836574
maenner,201.70752703517138
frauen,157.30351657865506
maenner,183.9606468744856
frauen,153.64877504714892
maenner,186.2633271326772
frauen,155.66179409714312
maenner,207.81750183721792
frauen,159.62452096346283
maenner,191.45809616904796
frauen,154.68840962292708
maenner,191.6831316321514
frauen,146.38216451759146
maenner,171.46785950662795
frauen,156.84874578630615
maenner,196.81267054812554
frauen,169.19530938269156
maenner,161.82298649718032
frauen,169.5198098794674
maenner,178.3522939736972
frauen,160.35030290261196
maenner,205.89464686108292
frauen,163.67782410406187
maenner,197.44050273164277
frauen,155.85579798491133
maenner,124.49182645214074
frauen,165.09360951520827
maenner,173.75891250981672
frauen,168.36458114868643
maenner,193.24977055498
frauen,138.86970543853784
maenner,166.20683790792995
frauen,150.6726497255109
maenner,181.15426822422185
frauen,171.3969312910935
maenner,189.1413896734197
frauen,143.4081432707192
maenner,184.13730785624693
frauen,148.93806882467027
maenner,176.85925183304775
frauen,170.62802016905744
maenner,158.46988234227138
frauen,174.0957865198836
maenner,182.8931178947838
frauen,156.04656386754525
maenner,159.15409731482782
frauen,147.8765168165122
maenner,163.6323622687161
frauen,138.51802927744
maenner,193.0988507167385
frauen,179.17777725734254
maenner,192.37323786228112
frauen,123.55555837617622
maenner,179.24600534394497
frauen,153.22278954729887
maenner,190.12568621818315
frauen,153.7737628761948
maenner,177.35555292066314
frauen,169.18274058783553
maenner,170.7465544201871
frauen,147.86524315886612
maenner,199.3728861970066
frauen,192.0987987524065
maenner,139.11077050562008
frauen,155.19349991124787
maenner,145.602874415021
frauen,158.37191088287358
maenner,176.41196777621977
frauen,205.29466610136242
maenner,166.7529006123
frauen,141.72542028794084
maenner,182.9891572378077
frauen,193.2231964609702
maenner,166.79276926281463
frauen,173.4114835657145
maenner,205.07490183984277
frauen,175.91386125685105
maenner,154.1256846302198
frauen,151.06754231553714
maenner,175.8071001950182
frauen,163.29466082794855
maenner,206.15489279337314
frauen,159.34931196627397
maenner,168.61947308271985
frauen,145.28278886639998
maenner,146.22025850701766
frauen,163.3198178497916
maenner,211.47567245066364
frauen,200.43950091002216
maenner,181.50918506119442
frauen,131.9751380724615
maenner,173.85808001972677
frauen,167.22587327844502
maenner,161.42401499291387
frauen,189.42721803934367
maenner,168.82270536798478
frauen,159.16704253741597
maenner,198.34555212601015
frauen,178.5056756514909
maenner,170.49951374360774
frauen,127.17749667646049
maenner,196.58058100996067
frauen,151.85744800323803
maenner,171.2950393413547
frauen,198.61025566886008
maenner,200.97285888946453
frauen,143.00976658227282
maenner,171.23235992986585
frauen,147.968896011591
maenner,202.6529032847269
frauen,160.98652144050635
maenner,162.86069483918976
frauen,176.37350149827688
maenner,189.59464109025856
frauen,157.3876231185969
maenner,188.62137731292606
frauen,129.3153835594139
maenner,219.10679708860746
frauen,189.38539115682087
maenner,191.49846903070826
frauen,154.93219102494473
maenner,145.96223503853454
frauen,166.3783840533542
maenner,175.3327432716017
frauen,150.36442691059565
maenner,173.74028917160962
frauen,151.0523602709257
maenner,167.55896812296268
frauen,158.25673175599627
maenner,170.55873493478916
frauen,178.5553509643585
maenner,199.05176562425706
frauen,170.15459617100672
maenner,168.80941285105592
frauen,179.95814230049353
maenner,171.81284620822692
frauen,159.47164950601723
maenner,203.12863107571536
frauen,178.71401790257232
maenner,169.08543914922433
frauen,176.20317818728225
maenner,161.74402086928671
frauen,168.03070681596463
maenner,176.7942506685394
frauen,159.26078705872428
maenner,180.2063937371579
frauen,150.1922395822212
maenner,203.55252189693385
frauen,154.32106019649686
maenner,143.7493940594958
frauen,154.91589887042363
maenner,178.51132890260007
frauen,179.53816230580728
maenner,199.200026872284
frauen,141.67035599703257
maenner,171.55601787598238
frauen,145.25287421997518
maenner,191.48318259798478
frauen,191.99106579292473
maenner,168.48084748015367
frauen,164.24885855871284
maenner,191.41648682974176
frauen,160.52432570129346
maenner,162.23535994667827
frauen,140.22380254192117
maenner,210.3895445467319
frauen,177.6218977826745
maenner,183.7989572394812
frauen,164.99722743096288
maenner,185.2820476578825
frauen,203.99779625562448
maenner,153.19977309688824
frauen,128.76012140087468
maenner,175.40502734136203
frauen,182.42315331238677
maenner,200.42412455674597
frauen,161.2053494772515
maenner,185.68259615236053
frauen,172.34996415587048
maenner,170.26520251016274
frauen,186.63116802732404
maenner,178.44853775795374
frauen,182.64459730072693
maenner,188.22638391151037
frauen,164.1955599940232
maenner,169.10387106888012
frauen,194.94547506278315
maenner,162.93561787088248
frauen,153.87051175027338
maenner,206.92330351985385
frauen,188.35763966621278
maenner,146.83677842712942
frauen,126.28322055382363
maenner,161.7113853301074
frauen,198.5743552208964
maenner,175.00251437899072
frauen,147.641993808903
maenner,168.96798414481412
frauen,189.00774034777373
maenner,175.93953439953432
frauen,189.92204055810686
maenner,197.57642717135454
frauen,173.17461222786108
maenner,154.74621841621803
frauen,169.99299828232998
maenner,197.5317094259932
frauen,158.68173616690515
maenner,227.80705707517367
frauen,161.49144241698724
maenner,188.8390519447185
frauen,188.33650763778672
maenner,168.77502891178608
frauen,168.22425825479777
maenner,153.59860470467083
frauen,140.26323026261062
maenner,191.9191221548273
frauen,149.77956862233398
maenner,187.81663388498393
frauen,152.93550469322145
maenner,188.78928265665755
frauen,153.89602769061895
maenner,175.23235545224722
frauen,174.35240982717133
maenner,176.5081366686978
frauen,140.42753324123439
maenner,174.5738245610062
frauen,137.25528587844855
maenner,180.6629927254456
frauen,128.5780953548513
maenner,194.56000033353706
frauen,213.9714872043856
maenner,183.19328351625126
frauen,162.10188621204972
maenner,184.90890193599301
frauen,184.97264637845552
maenner,156.6601516074963
frauen,158.00662258696465
maenner,166.55468399177727
frauen,155.2616577643449
maenner,183.63529710458351
frauen,147.8641483651577
maenner,186.43628136541452
frauen,158.38448147267297
maenner,170.64599315605847
frauen,166.54123829668066
maenner,171.11681233845124
frauen,181.25376154010337
maenner,172.28570546640572
frauen,160.48045023170894
maenner,141.0120788972026
frauen,131.66708029261014
maenner,193.5504400145484
frauen,143.8000888776704
maenner,190.60070489618963
frauen,145.58148755505593
maenner,191.32557679815636
frauen,142.3756424317585
maenner,182.17707466073034
frauen,184.5011367428325
maenner,165.391079778164
frauen,158.30640935064693
maenner,172.63667571455204
frauen,150.41357407910505
maenner,173.65465243744416
frauen,186.0533088561234
maenner,191.47222333638052
frauen,170.24994076344396
maenner,149.15325255261448
frauen,147.5080790664929
maenner,211.1190624457835
frauen,149.4574490519882
maenner,178.13172957349994
frauen,177.2102363161062
maenner,183.98139986710675
frauen,155.53793509595025
maenner,174.67367933623754
frauen,182.10630476323684
maenner,138.6377330602804
frauen,151.76264992938363
maenner,173.99765539059592
frauen,148.9791551033679
maenner,208.908182027462
frauen,188.00551328513006
maenner,207.92686638812137
frauen,146.32634778629276
maenner,202.2306130131319
frauen,166.06390266342146
maenner,203.3147141165013
frauen,201.58373698558904
maenner,175.1640052278215
frauen,154.9874655130177
maenner,183.09027117205795
frauen,155.85026326011115
maenner,167.77025133256353
frauen,183.07786859632193
maenner,182.0481493127689
frauen,165.0329611374275
maenner,196.07936386240272
frauen,160.8579201128995
maenner,198.400480494323
frauen,170.5634067977848
maenner,172.54993828857155
frauen,147.3419426928031
maenner,149.60241345339134
frauen,160.05751470669668
maenner,194.52263882282577
frauen,151.55635360103886
maenner,200.9195959239926
frauen,158.12092070102125
maenner,219.73390294981544
frauen,140.29178258205926
maenner,161.51431330955376
frauen,134.9512393937107
maenner,178.60250068025627
frauen,172.31288681256666
maenner,197.0660946246115
frauen,149.93568436919432
maenner,171.36706411102475
frauen,163.85230100082217
maenner,210.24978679238066
frauen,155.60310168385695
maenner,147.01041871571204
frauen,196.02644106608233
maenner,162.93317008541106
frauen,166.97341094138986
maenner,177.6861762827957
frauen,181.69429633542646
maenner,179.16240711424894
frauen,154.84034222151502
maenner,195.72829503870813
frauen,151.23122733081132
maenner,185.31905220318774
frauen,179.73609620686747
maenner,198.07752259582512
frauen,153.17025286660635
maenner,163.72256020629854
frauen,179.71732876097846
maenner,139.23463286445025
frauen,192.55524971880504
maenner,184.60732254582194
frauen,141.75194778435787
maenner,168.424635819683
frauen,152.91869030277644
maenner,136.2644258659648
frauen,189.78247279589263
maenner,155.461003197651
frauen,145.27621767326983
maenner,188.68322952902557
frauen,159.39795170630055
maenner,205.39892242091597
frauen,207.4451632334388
maenner,184.0954036973948
frauen,169.960186359081
maenner,207.8814838505868
frauen,156.88455499860552
maenner,179.0546974391956
frauen,139.57961096535465
maenner,190.87299400829696
frauen,157.57884536229136
maenner,187.6601689809587
frauen,129.18209342485338
maenner,193.0475689702316
frauen,180.81227643774076
maenner,171.64952984856495
frauen,183.29337933464652
maenner,193.13773204844927
frauen,177.371475795104
maenner,196.37097074914863
frauen,168.12561996479647
maenner,183.24818784886247
frauen,152.02560082726058
maenner,163.94578072142946
frauen,159.49415376193085
maenner,167.17585441073348
frauen,167.38907405391708
maenner,170.68132135451893
frauen,152.64059373517824
maenner,162.59952396163854
frauen,146.916673012408
maenner,174.42567645312445
frauen,184.38290743061668
maenner,210.42687974934603
frauen,163.2904330519967
maenner,141.41448511793695
frauen,152.97142822279247
maenner,152.67096466058123
frauen,169.7170775488087
maenner,188.99791785975313
frauen,160.26409225690827
maenner,154.84772709485875
frauen,161.44781156893856
maenner,164.86528737238697
frauen,137.35877653917515
maenner,183.21970595239569
frauen,171.39904479884007
maenner,193.47935628464523
frauen,143.86975940108897
maenner,193.84962024345742
frauen,167.47775539973685
maenner,173.7677023086474
frauen,175.2300725625347
maenner,166.28576566378013
frauen,160.62858713016703
maenner,174.18784915430413
frauen,176.81925692286143
maenner,160.94187792531315
frauen,168.49823993742055
maenner,182.04800863077799
frauen,170.42302586775767
maenner,174.95463412980993
frauen,216.48774781938704
maenner,181.02855580441883
frauen,181.81452060878613
maenner,184.29959288501172
frauen,152.5471632733369
maenner,169.2854829767098
frauen,169.56697674054587
maenner,156.1979178176398
frauen,155.83480306150256
maenner,179.11552891122906
frauen,166.79118640247742
maenner,189.62317684344035
frauen,175.2367527312733
maenner,192.94345725218713
frauen,159.67669242248886
maenner,197.85177502503012
frauen,176.83390445957727
maenner,188.34969804820074
frauen,192.60423909080512
maenner,178.10918178582745
frauen,159.66617877911028
maenner,180.06260071264774
frauen,192.90585906007783
maenner,175.45533713912823
frauen,177.51974043891838
maenner,158.08028301423522
frauen,165.61135870035304
maenner,149.9535055961209
frauen,161.86092601848864
maenner,180.4586804721916
frauen,171.68864814088207
maenner,158.20448361873162
frauen,141.5957961190287
maenner,185.80643997472052
frauen,176.60970221105956
maenner,189.24935285390606
frauen,170.6657130324932
maenner,217.68421850445782
frauen,162.1661495257676
maenner,190.18922304034987
frauen,171.56587381411626
maenner,179.66214296686127
frauen,156.26413107438853
maenner,174.78768894592022
frauen,133.06295059433566
maenner,163.02245873322624
frauen,184.2586751042264
maenner,177.0571673584987
frauen,149.19319678251594
maenner,175.3134922844098
frauen,160.814895456178
maenner,171.53013525265
frauen,177.069383860862
maenner,174.59704663725074
frauen,137.8862146259506
maenner,186.14031507841148
frauen,176.14813087785942
maenner,182.8829124177623
frauen,174.16716356559098
maenner,184.5043263685847
frauen,158.02350501549992
maenner,152.69681870064545
frauen,146.77891156688727
maenner,185.81580618432253
frauen,167.30318973609874
maenner,168.97473175086012
frauen,175.2275725109448
maenner,166.54664326299525
frauen,167.1713856296204
maenner,167.59145789312817
frauen,167.32153202575907
maenner,192.45274004637494
frauen,166.65015370174643
maenner,168.72511429518266
frauen,127.37762990086148
maenner,163.9176274839588
frauen,190.2886651333213
maenner,171.83614041799925
frauen,181.16062353799447
maenner,207.04866202618962
frauen,150.80136898864515
maenner,179.09526140739933
frauen,182.45706388218167
maenner,194.6192557233119
frauen,163.0574280481005
maenner,183.73672583676154
frauen,162.3005074826286
maenner,173.0744383873683
frauen,184.73339816955905
maenner,189.8436755220233
frauen,164.7033140517663
maenner,196.61098220849755
frauen,189.29679904339704
maenner,201.89143635248843
frauen,173.80754490813246
maenner,184.65870460190416
frauen,164.8746324836219
maenner,177.869407022884
frauen,183.93906113030425
maenner,173.99273747554054
frauen,180.59998436079147
maenner,181.2639563017243
frauen,206.638168441723
maenner,192.5694874560504
frauen,173.79784876311058
maenner,201.87950870758831
frauen,171.14991309270636
maenner,195.70016342319693
frauen,157.525263035291
maenner,176.3075263566589
frauen,142.8699176915444
maenner,176.57585364196552
frauen,153.814306931664
maenner,189.82680929601972
frauen,162.16607636146907
maenner,162.90359408789598
frauen,177.01121564233065
maenner,160.06589327608683
frauen,142.2448402395523
maenner,185.48006282804846
frauen,152.37315067954987
maenner,184.08002980156917
frauen,169.0775983904139
maenner,191.64656706123668
frauen,157.8306062122225
maenner,175.58442975656072
frauen,169.73585844648707
maenner,201.23024779334747
frauen,186.14875729025312
maenner,185.41766597560232
frauen,140.84069384089815
maenner,160.86384101695205
frauen,174.6594741444126
maenner,165.08019049686214
frauen,170.81734989098092
maenner,185.06733032970948
frauen,153.2825296680993
maenner,185.9715158432456
frauen,179.78421707512618
maenner,172.17334410206038
frauen,150.5557736226947
maenner,185.9106347480191
frauen,158.168991574253
maenner,166.5520430478792
frauen,171.91408947953266
maenner,221.69164102612442
frauen,195.91137570081574
maenner,172.93895233644452
frauen,153.07915821992196
maenner,161.5049293594016
frauen,147.28393663975268
maenner,186.6534786637708
frauen,208.28604647174546
maenner,179.9621451894006
frauen,173.40880068471415
maenner,169.19455658060377
frauen,168.70972401484065
maenner,166.2928956909006
frauen,178.73775222228807
maenner,190.44940540090693
frauen,168.421677720136
maenner,152.4403775479959
frauen,150.9218125899398
maenner,155.99321962432617
frauen,177.88908349391903
maenner,208.86249631903343
frauen,160.8754633426366
maenner,181.23338462414264
frauen,132.51333421721307
maenner,200.84204319126255
frauen,162.15091496693998
maenner,141.32855117647364
frauen,163.49959884529534
maenner,182.64254350213255
frauen,141.50104728873555
maenner,165.82709262036414
frauen,180.46632258365105
maenner,188.3254007660041
frauen,158.80930504992924
maenner,205.0582119779564
frauen,133.97206358892723
maenner,177.1207094723439
frauen,170.22149328199052
maenner,200.99381889513523
frauen,166.50223724497542
maenner,170.2539938326631
frauen,180.37682543042538
maenner,205.38779558385693
frauen,184.54219647572572
maenner,201.34735786420492
frauen,210.95916411427717
maenner,180.45995667530767
frauen,172.97509114634877
maenner,190.13727007170843
frauen,174.9298850157178
maenner,183.76689695962284
frauen,172.2410125630003
maenner,183.69008467279954
frauen,146.13172977876152
maenner,180.4040386862779
frauen,173.52306706260893
maenner,191.94841629120722
frauen,133.88099050525096
maenner,175.3542114838313
frauen,166.61866570509576
maenner,169.90712950635898
frauen,162.20975145793176
maenner,186.55540639192606
frauen,180.57723121513934
maenner,169.67966215340581
frauen,168.9714576662609
maenner,131.75261984450594
frauen,204.71707676683258
maenner,192.94811962473102
frauen,191.74918062543858
maenner,202.3975735358062
frauen,136.9714547493939
maenner,200.00963728771669
frauen,167.5607797519284
maenner,205.50425635762016
frauen,163.04815374873533
maenner,182.62864728393302
frauen,181.32781741500435
maenner,148.71082539553012
frauen,191.69319509350515
maenner,168.68495672497892
frauen,149.12302559852014
maenner,188.21510800499652
frauen,182.10957697623155
maenner,158.55282613764052
frauen,203.20124806847076
maenner,176.1321872318079
frauen,156.06460552599737
maenner,165.51980799496212
frauen,152.71965248687545
maenner,191.7412142648157
frauen,163.14364070947045
maenner,178.34242264493005
frauen,179.27341544822775
maenner,175.9300834987801
frauen,164.79107365204857
maenner,209.16591394960153
frauen,183.885291520196
maenner,186.45771298438
frauen,157.7992386989417
maenner,168.8604387919389
frauen,175.5220122054174
maenner,180.35778273125212
frauen,169.0103268281246
maenner,196.45802240051418
frauen,172.8096049381148
maenner,198.29607833291746
frauen,149.14527959029073
maenner,185.64982577268648
frauen,140.66424016920686
maenner,179.6846433926816
frauen,197.45142027720735
maenner,196.22143914844273
frauen,148.44050652344345
maenner,178.1372760043599
frauen,180.47196215852534
maenner,193.27145622667334
frauen,132.49225877710347
maenner,192.3129586254787
frauen,160.93355643488272
maenner,164.8818803879608
frauen,151.41012760242006
maenner,152.01601882219163
frauen,115.07904672919241
maenner,189.8570128881468
frauen,181.50402401206136
maenner,187.68317815594546
frauen,140.37478008202734
maenner,170.13052418860718
frauen,173.21944400776744
maenner,173.70787490902552
frauen,173.09617967783055
maenner,185.66160312949805
frauen,186.0537797927866
maenner,190.06858927414532
frauen,189.24664184773812
maenner,194.05265007330874
frauen,172.95203118326134
maenner,186.13284767407063
frauen,172.78298666799267
maenner,183.551294439496
frauen,160.0576420954399
maenner,195.03256678397193
frauen,160.57170243671732
maenner,191.26718233513228
frauen,154.11285593568857
maenner,183.00950466959912
frauen,151.5253037814718
maenner,181.5002279695567
frauen,152.08198565631145
maenner,203.21079229450555
frauen,162.81872335500051
maenner,231.38869337077656
frauen,199.45650688468285
maenner,179.38032017558672
frauen,169.4961992737651
maenner,176.16702127060117
frauen,161.95517964402282
maenner,156.26184940629545
frauen,125.45836280524097
maenner,166.5018633162045
frauen,202.7282978258706
maenner,186.24870559145097
frauen,165.51378431666916
maenner,167.4137524138727
frauen,158.90380678081115
maenner,223.60092410287837
frauen,177.55720868011153
maenner,168.21473661625933
frauen,164.7052387354186
maenner,169.4003530553688
